game_id,date,season,team_id_home,team_abbreviation_home,team_id_away,team_abbreviation_away,wl_home,home_avg_pts,home_avg_reb,home_avg_ast,home_avg_stl,home_avg_blk,home_avg_fg_pct,home_avg_fg3_pct,home_avg_ft_pct,away_avg_pts,away_avg_reb,away_avg_ast,away_avg_stl,away_avg_blk,away_avg_fg_pct,away_avg_fg3_pct,away_avg_ft_pct
0021601191,2017-04-08 00:00:00,22016,1610612755,PHI,1610612749,MIL,L,102.0,41.0,26.4,7.8,3.4,0.4315999999999999,0.28980000000000006,0.7898000000000003,96.8,37.2,22.8,8.2,4.6,0.4544,0.34619999999999984,0.7705999999999997
0021601194,2017-04-08 00:00:00,22016,1610612757,POR,1610612762,UTA,W,109.6,37.4,19.6,9.4,5.8,0.44340000000000035,0.3596,0.8646,107.2,40.2,23.2,7.4,6.2,0.5200000000000002,0.46379999999999955,0.7066
0021601193,2017-04-08 00:00:00,22016,1610612759,SAS,1610612746,LAC,L,100.2,44.8,25.0,7.4,7.2,0.4494000000000001,0.4149999999999999,0.7059999999999998,116.2,40.8,22.6,7.2,3.0,0.5168,0.42340000000000017,0.7710000000000006
0021601192,2017-04-08 00:00:00,22016,1610612764,WAS,1610612748,MIA,L,110.2,40.2,22.0,7.8,3.0,0.4712000000000002,0.39160000000000006,0.7550000000000002,103.6,41.2,20.0,6.8,6.4,0.4485999999999999,0.4151999999999997,0.7707999999999997
0021601189,2017-04-08 00:00:00,22016,1610612766,CHA,1610612738,BOS,L,111.0,38.2,21.8,8.2,5.6,0.47079999999999994,0.40240000000000026,0.8418000000000003,106.8,40.8,24.4,7.4,3.8,0.4448000000000005,0.31460000000000005,0.7486
0021601197,2017-04-09 00:00:00,22016,1610612737,ATL,1610612739,CLE,W,104.4,46.0,25.6,6.8,3.0,0.44880000000000014,0.41900000000000004,0.7937999999999998,118.6,47.2,26.2,7.2,3.8,0.5011999999999996,0.38459999999999994,0.7461999999999995
0021601198,2017-04-09 00:00:00,22016,1610612743,DEN,1610612760,OKC,L,118.0,48.0,29.0,7.0,3.6,0.4972000000000002,0.3516000000000002,0.7689999999999999,101.6,46.6,20.2,7.0,4.2,0.4304000000000002,0.3358,0.7922000000000001
0021601202,2017-04-09 00:00:00,22016,1610612747,LAL,1610612750,MIN,W,103.2,44.4,20.6,9.4,3.0,0.46200000000000063,0.3258000000000002,0.7778,109.0,43.2,22.6,7.6,3.4,0.45879999999999993,0.32959999999999995,0.8707999999999995
0021601196,2017-04-09 00:00:00,22016,1610612752,NYK,1610612761,TOR,L,96.6,43.0,22.2,8.4,4.2,0.43760000000000004,0.2959999999999999,0.7260000000000006,103.0,42.0,20.4,8.6,5.0,0.4644000000000002,0.3670000000000001,0.7832000000000001
0021601199,2017-04-09 00:00:00,22016,1610612756,PHX,1610612742,DAL,W,116.4,49.4,21.4,8.2,5.4,0.48240000000000005,0.3083999999999999,0.7428000000000006,95.2,39.0,22.2,5.8,5.0,0.4354000000000003,0.33680000000000015,0.7877999999999995
0021601200,2017-04-09 00:00:00,22016,1610612758,SAC,1610612745,HOU,L,97.2,43.0,20.6,7.0,3.8,0.47140000000000015,0.39140000000000014,0.7504000000000001,109.4,48.2,21.0,6.6,3.8,0.4246,0.30699999999999994,0.7389999999999997
0021601201,2017-04-09 00:00:00,22016,1610612763,MEM,1610612765,DET,L,98.4,41.2,23.8,6.2,5.0,0.46819999999999995,0.4124,0.7736000000000001,101.4,51.6,22.8,6.2,4.2,0.4483999999999999,0.3194000000000001,0.6915999999999999
0021601204,2017-04-10 00:00:00,22016,1610612738,BOS,1610612751,BKN,W,111.0,41.0,26.6,6.2,4.2,0.46860000000000046,0.337,0.7568,113.4,42.8,25.6,10.0,5.6,0.4892000000000002,0.35340000000000016,0.8122000000000001
0021601206,2017-04-10 00:00:00,22016,1610612741,CHI,1610612753,ORL,W,104.4,47.0,22.8,6.6,5.4,0.44179999999999975,0.38000000000000017,0.9028000000000006,111.2,42.8,26.0,9.0,3.4,0.4483999999999999,0.39199999999999996,0.8455999999999999
0021601211,2017-04-10 00:00:00,22016,1610612744,GSW,1610612762,UTA,L,122.0,43.8,31.2,8.2,8.8,0.5122000000000002,0.39239999999999986,0.8074,102.0,41.0,22.6,5.8,7.4,0.49300000000000016,0.4431999999999995,0.6988
0021601210,2017-04-10 00:00:00,22016,1610612746,LAC,1610612745,HOU,W,116.4,40.8,22.8,7.4,4.0,0.5347999999999999,0.40900000000000014,0.7210000000000006,115.0,48.0,22.6,5.4,3.6,0.44919999999999993,0.3438,0.7479999999999997
0021601205,2017-04-10 00:00:00,22016,1610612748,MIA,1610612739,CLE,W,103.8,40.4,21.0,7.2,6.4,0.4459999999999999,0.3969999999999997,0.7565999999999996,119.2,48.0,25.8,6.4,3.6,0.4877999999999997,0.37759999999999994,0.7935999999999994
0021601207,2017-04-10 00:00:00,22016,1610612749,MIL,1610612766,CHA,W,94.2,38.8,21.0,8.4,3.8,0.4378,0.3177999999999998,0.7575999999999997,111.8,39.0,21.6,8.0,6.2,0.47059999999999996,0.36660000000000026,0.8706000000000003
0021601203,2017-04-10 00:00:00,22016,1610612755,PHI,1610612754,IND,L,100.0,42.4,25.0,8.2,3.0,0.41899999999999993,0.28500000000000003,0.8002000000000002,113.8,44.0,24.4,8.2,3.6,0.47539999999999916,0.4226000000000001,0.8432000000000006
0021601209,2017-04-10 00:00:00,22016,1610612757,POR,1610612759,SAS,W,106.4,38.6,17.8,8.0,5.4,0.42920000000000036,0.3674,0.8760000000000001,97.6,44.6,24.4,6.4,5.6,0.4474,0.42119999999999996,0.7371999999999999
0021601208,2017-04-10 00:00:00,22016,1610612765,DET,1610612764,WAS,L,102.8,50.6,23.0,6.4,3.6,0.45879999999999993,0.3602000000000001,0.6767999999999998,106.0,40.4,21.8,7.8,4.2,0.4684000000000001,0.388,0.7786000000000002
0021601212,2017-04-11 00:00:00,22016,1610612737,ATL,1610612766,CHA,W,109.8,45.6,28.0,7.0,3.2,0.45740000000000014,0.37700000000000006,0.7813999999999999,103.2,38.2,20.6,8.2,5.0,0.4589999999999999,0.32780000000000026,0.8270000000000003
0021601214,2017-04-11 00:00:00,22016,1610612742,DAL,1610612743,DEN,L,99.4,40.2,23.8,5.4,4.6,0.44360000000000027,0.33740000000000014,0.7645999999999995,116.2,46.6,27.0,7.4,4.2,0.4924000000000002,0.31940000000000024,0.8101999999999998
0021601215,2017-04-11 00:00:00,22016,1610612747,LAL,1610612740,NOP,W,104.4,44.0,21.8,10.6,3.6,0.46440000000000065,0.3332000000000003,0.7502000000000001,113.0,37.4,25.0,8.4,5.6,0.4728,0.28840000000000005,0.7931999999999999
0021601213,2017-04-11 00:00:00,22016,1610612750,MIN,1610612760,OKC,L,107.4,43.2,22.6,7.6,3.8,0.46919999999999995,0.30299999999999994,0.8807999999999995,103.8,48.2,19.8,7.0,4.2,0.4324000000000002,0.32659999999999995,0.8036000000000001
0021601216,2017-04-11 00:00:00,22016,1610612758,SAC,1610612756,PHX,W,106.4,44.2,23.0,7.2,4.0,0.48080000000000017,0.4228000000000002,0.7836000000000001,117.6,49.4,21.8,8.2,5.8,0.48580000000000007,0.3317999999999999,0.8094000000000005
0021601219,2017-04-12 00:00:00,22016,1610612738,BOS,1610612749,MIL,W,110.4,42.2,27.4,6.4,4.0,0.4684000000000005,0.3378,0.7576,90.4,38.4,21.6,8.0,3.8,0.44420000000000004,0.3585999999999998,0.7363999999999997
0021601218,2017-04-12 00:00:00,22016,1610612739,CLE,1610612761,TOR,L,116.4,46.2,23.8,6.4,3.6,0.4875999999999996,0.37379999999999997,0.8269999999999994,102.8,39.6,19.8,8.8,4.2,0.4780000000000002,0.32780000000000015,0.8258000000000001
0021601222,2017-04-12 00:00:00,22016,1610612741,CHI,1610612751,BKN,W,107.6,49.8,24.4,7.8,5.4,0.45539999999999975,0.3924000000000002,0.8778000000000006,110.2,43.8,24.0,10.0,5.8,0.4548000000000002,0.35340000000000016,0.8290000000000003
0021601229,2017-04-12 00:00:00,22016,1610612744,GSW,1610612747,LAL,W,120.4,43.6,30.8,7.2,7.2,0.5192000000000002,0.39559999999999984,0.8058,105.2,45.2,21.4,11.2,3.8,0.4732000000000006,0.3538000000000002,0.756
0021601224,2017-04-12 00:00:00,22016,1610612745,HOU,1610612750,MIN,W,114.6,46.6,23.2,5.2,3.6,0.45299999999999996,0.32399999999999995,0.7469999999999997,105.0,41.4,22.2,9.4,3.4,0.45999999999999996,0.26419999999999993,0.8453999999999994
0021601228,2017-04-12 00:00:00,22016,1610612746,LAC,1610612758,SAC,W,114.8,42.4,23.2,8.0,3.2,0.5226,0.40600000000000025,0.7392000000000006,114.4,44.8,25.0,7.2,3.2,0.5066,0.4576000000000001,0.7888
0021601221,2017-04-12 00:00:00,22016,1610612748,MIA,1610612764,WAS,W,109.8,41.4,23.2,8.0,6.2,0.4565999999999999,0.42139999999999966,0.7537999999999996,109.4,41.0,24.8,7.8,5.0,0.48920000000000013,0.40279999999999994,0.7910000000000001
0021601220,2017-04-12 00:00:00,22016,1610612752,NYK,1610612755,PHI,W,96.4,42.4,22.6,7.8,3.4,0.4328,0.28519999999999984,0.7244000000000007,101.2,40.6,23.8,8.8,2.8,0.41479999999999995,0.2972,0.8334000000000004
0021601217,2017-04-12 00:00:00,22016,1610612753,ORL,1610612765,DET,W,103.0,40.6,24.0,8.2,3.6,0.43579999999999985,0.3489999999999999,0.8036,105.0,47.2,23.4,7.0,2.6,0.46639999999999987,0.35940000000000005,0.7473999999999998
0021601226,2017-04-12 00:00:00,22016,1610612754,IND,1610612737,ATL,W,117.8,44.4,26.6,8.6,3.8,0.5077999999999991,0.4006000000000001,0.8432000000000006,109.6,46.6,29.0,7.4,3.8,0.4724000000000002,0.35020000000000007,0.7839999999999998
0021601230,2017-04-12 00:00:00,22016,1610612757,POR,1610612740,NOP,L,100.2,38.8,17.2,6.8,5.4,0.4190000000000003,0.3752,0.8624000000000003,108.8,36.2,25.2,6.2,4.2,0.46959999999999996,0.29140000000000005,0.7853999999999999
0021601225,2017-04-12 00:00:00,22016,1610612760,OKC,1610612743,DEN,L,103.6,50.6,20.4,6.4,4.0,0.4256000000000002,0.31279999999999997,0.7722000000000001,114.8,49.2,28.2,7.0,3.2,0.4888000000000002,0.35520000000000024,0.7684
0021601227,2017-04-12 00:00:00,22016,1610612762,UTA,1610612759,SAS,W,104.0,42.4,24.4,5.6,6.6,0.49060000000000015,0.4373999999999995,0.7096,95.4,45.6,22.6,5.8,6.2,0.43520000000000003,0.3922,0.7043999999999999
0021601223,2017-04-12 00:00:00,22016,1610612763,MEM,1610612742,DAL,L,96.6,37.8,23.8,7.8,4.8,0.47079999999999994,0.41679999999999995,0.732,95.8,42.6,23.6,5.6,5.2,0.4190000000000003,0.31960000000000016,0.7381999999999995
0041600111,2017-04-15 00:00:00,42016,1610612739,CLE,1610612754,IND,W,,,,,,,,,,,,,,,,
0041600171,2017-04-15 00:00:00,42016,1610612746,LAC,1610612762,UTA,L,,,,,,,,,,,,,,,,
0041600151,2017-04-15 00:00:00,42016,1610612759,SAS,1610612763,MEM,W,,,,,,,,,,,,,,,,
0041600121,2017-04-15 00:00:00,42016,1610612761,TOR,1610612749,MIL,L,,,,,,,,,,,,,,,,
0041600101,2017-04-16 00:00:00,42016,1610612738,BOS,1610612741,CHI,L,,,,,,,,,,,,,,,,
0041600141,2017-04-16 00:00:00,42016,1610612744,GSW,1610612757,POR,W,,,,,,,,,,,,,,,,
0041600161,2017-04-16 00:00:00,42016,1610612745,HOU,1610612760,OKC,W,,,,,,,,,,,,,,,,
0041600131,2017-04-16 00:00:00,42016,1610612764,WAS,1610612737,ATL,W,,,,,,,,,,,,,,,,
0041600112,2017-04-17 00:00:00,42016,1610612739,CLE,1610612754,IND,W,109.0,34.0,26.0,7.0,2.0,0.538,0.393,0.519,108.0,41.0,21.0,6.0,1.0,0.494,0.458,0.85
0041600152,2017-04-17 00:00:00,42016,1610612759,SAS,1610612763,MEM,W,111.0,42.0,16.0,4.0,11.0,0.539,0.526,0.76,82.0,35.0,17.0,7.0,6.0,0.392,0.35,0.765
0041600102,2017-04-18 00:00:00,42016,1610612738,BOS,1610612741,CHI,L,102.0,36.0,27.0,9.0,4.0,0.43,0.368,0.737,106.0,53.0,22.0,10.0,7.0,0.429,0.308,0.87
0041600172,2017-04-18 00:00:00,42016,1610612746,LAC,1610612762,UTA,W,95.0,40.0,20.0,6.0,4.0,0.444,0.333,0.882,97.0,34.0,21.0,7.0,4.0,0.481,0.421,0.684
0041600122,2017-04-18 00:00:00,42016,1610612761,TOR,1610612749,MIL,W,83.0,47.0,15.0,3.0,4.0,0.36,0.217,0.727,97.0,43.0,22.0,5.0,5.0,0.447,0.391,0.8
0041600142,2017-04-19 00:00:00,42016,1610612744,GSW,1610612757,POR,W,121.0,45.0,26.0,7.0,10.0,0.531,0.407,0.857,109.0,38.0,15.0,8.0,3.0,0.43,0.367,0.818
0041600162,2017-04-19 00:00:00,42016,1610612745,HOU,1610612760,OKC,W,118.0,56.0,21.0,8.0,3.0,0.495,0.303,0.692,87.0,41.0,19.0,8.0,5.0,0.37,0.31,0.783
0041600132,2017-04-19 00:00:00,42016,1610612764,WAS,1610612737,ATL,W,114.0,42.0,28.0,8.0,9.0,0.45,0.286,0.941,107.0,48.0,18.0,5.0,3.0,0.436,0.28,0.821
0041600123,2017-04-20 00:00:00,42016,1610612749,MIL,1610612761,TOR,W,98.5,41.5,21.0,5.5,4.5,0.4305,0.4345,0.8475,94.5,43.5,19.5,4.5,4.0,0.4205,0.35,0.7235
0041600113,2017-04-20 00:00:00,42016,1610612754,IND,1610612739,CLE,L,109.5,37.0,22.0,10.0,2.0,0.503,0.42900000000000005,0.7945,113.0,35.5,22.5,6.5,5.0,0.5455000000000001,0.406,0.6945
0041600153,2017-04-20 00:00:00,42016,1610612763,MEM,1610612759,SAS,W,82.0,35.0,18.0,7.5,3.5,0.385,0.3045,0.8160000000000001,103.5,40.5,15.0,4.0,7.5,0.499,0.4585,0.8645
0041600103,2017-04-21 00:00:00,42016,1610612741,CHI,1610612738,BOS,L,108.5,48.5,25.0,11.0,6.5,0.4675,0.354,0.8280000000000001,99.5,37.0,26.5,7.5,4.0,0.4465,0.3355,0.6579999999999999
0041600163,2017-04-21 00:00:00,42016,1610612760,OKC,1610612745,HOU,W,99.0,44.5,19.5,8.5,8.0,0.391,0.2715,0.8200000000000001,116.5,46.5,20.5,6.5,5.5,0.491,0.34099999999999997,0.7244999999999999
0041600173,2017-04-21 00:00:00,42016,1610612762,UTA,1610612746,LAC,L,94.0,33.5,18.0,7.0,3.0,0.469,0.4105,0.7285,97.0,39.5,23.0,6.5,4.0,0.484,0.3165,0.7535000000000001
0041600133,2017-04-22 00:00:00,42016,1610612737,ATL,1610612764,WAS,W,104.0,44.5,17.5,5.5,4.5,0.4205,0.24000000000000002,0.8445,111.5,42.5,25.0,9.0,9.5,0.4515,0.302,0.834
0041600124,2017-04-22 00:00:00,42016,1610612749,MIL,1610612761,TOR,L,100.33333333333333,39.666666666666664,23.666666666666668,5.666666666666667,4.333333333333333,0.4626666666666666,0.46366666666666667,0.8106666666666666,88.66666666666667,42.333333333333336,16.666666666666668,5.0,4.0,0.393,0.3243333333333333,0.738
0041600143,2017-04-22 00:00:00,42016,1610612757,POR,1610612744,GSW,L,95.0,42.5,16.0,8.5,5.0,0.3815,0.2865,0.7775,115.5,49.5,28.5,7.5,10.5,0.48550000000000004,0.36,0.845
0041600154,2017-04-22 00:00:00,42016,1610612763,MEM,1610612759,SAS,W,89.66666666666667,34.333333333333336,19.0,5.666666666666667,3.3333333333333335,0.42533333333333334,0.3393333333333333,0.844,100.33333333333333,41.0,15.333333333333334,3.0,6.0,0.49,0.4446666666666667,0.7666666666666666
0041600104,2017-04-23 00:00:00,42016,1610612741,CHI,1610612738,BOS,L,101.33333333333333,49.666666666666664,21.333333333333332,9.666666666666666,7.0,0.4426666666666667,0.3313333333333333,0.8853333333333334,101.0,37.0,29.0,8.666666666666666,3.3333333333333335,0.4566666666666667,0.3766666666666667,0.6766666666666666
0041600114,2017-04-23 00:00:00,42016,1610612754,IND,1610612739,CLE,L,111.0,42.0,23.0,8.0,3.0,0.46866666666666673,0.4160000000000001,0.8116666666666666,115.0,37.0,22.666666666666668,6.333333333333333,5.666666666666667,0.513,0.4296666666666667,0.6853333333333333
0041600164,2017-04-23 00:00:00,42016,1610612760,OKC,1610612745,HOU,L,104.33333333333333,43.0,21.0,8.333333333333334,7.0,0.44533333333333336,0.33899999999999997,0.7496666666666667,115.33333333333333,45.0,17.0,5.666666666666667,5.666666666666667,0.48,0.32266666666666666,0.7556666666666666
0041600174,2017-04-23 00:00:00,42016,1610612762,UTA,1610612746,LAC,W,98.0,31.333333333333332,17.333333333333332,6.333333333333333,2.6666666666666665,0.48666666666666664,0.411,0.7156666666666668,101.66666666666667,40.0,20.666666666666668,7.0,3.6666666666666665,0.505,0.3336666666666666,0.7246666666666668
0041600134,2017-04-24 00:00:00,42016,1610612737,ATL,1610612764,WAS,W,108.0,46.333333333333336,20.333333333333332,5.666666666666667,4.666666666666667,0.445,0.28,0.761,107.0,42.333333333333336,22.0,8.0,7.666666666666667,0.43966666666666665,0.2816666666666667,0.8393333333333333
0041600144,2017-04-24 00:00:00,42016,1610612757,POR,1610612744,GSW,L,101.0,45.666666666666664,16.333333333333332,7.333333333333333,5.333333333333333,0.39866666666666667,0.3223333333333333,0.79,116.66666666666667,47.0,27.333333333333332,8.666666666666666,10.666666666666666,0.4703333333333333,0.351,0.8203333333333332
0041600125,2017-04-24 00:00:00,42016,1610612761,TOR,1610612749,MIL,W,88.25,42.0,16.5,6.5,4.5,0.398,0.3,0.78875,94.25,42.25,21.75,6.25,4.0,0.4395,0.40725,0.76075
0041600165,2017-04-25 00:00:00,42016,1610612745,HOU,1610612760,OKC,W,114.75,45.0,17.5,7.5,4.75,0.46875,0.3205,0.7787499999999999,105.5,42.25,20.75,8.75,8.25,0.4575,0.34624999999999995,0.7030000000000001
0041600175,2017-04-25 00:00:00,42016,1610612746,LAC,1610612762,UTA,L,100.75,37.75,19.75,7.25,2.75,0.48875,0.33624999999999994,0.7245000000000001,99.75,34.0,19.0,6.5,2.75,0.50025,0.422,0.71525
0041600155,2017-04-25 00:00:00,42016,1610612759,SAS,1610612763,MEM,W,102.25,40.0,15.5,5.0,5.25,0.47325,0.40850000000000003,0.825,94.75,38.5,19.0,5.0,3.25,0.43475,0.3655,0.86225
0041600105,2017-04-26 00:00:00,42016,1610612738,BOS,1610612741,CHI,W,101.75,38.25,27.25,8.25,3.5,0.45825000000000005,0.35000000000000003,0.712,99.75,48.25,20.75,8.5,6.0,0.43725,0.3005,0.861
0041600135,2017-04-26 00:00:00,42016,1610612764,WAS,1610612737,ATL,W,105.5,43.25,21.25,7.75,7.0,0.43574999999999997,0.29725,0.8252499999999999,108.75,47.0,21.25,6.0,3.75,0.44475,0.30675,0.76075
0041600126,2017-04-27 00:00:00,42016,1610612749,MIL,1610612761,TOR,L,94.0,38.2,21.8,7.6,4.0,0.453,0.4168,0.724,94.2,41.6,18.8,7.2,4.8,0.4338,0.3288,0.8155999999999999
0041600156,2017-04-27 00:00:00,42016,1610612763,MEM,1610612759,SAS,L,96.4,37.0,19.6,5.4,2.8,0.4506,0.3742,0.8715999999999999,105.0,38.8,17.0,5.4,4.6,0.48360000000000003,0.42680000000000007,0.8235999999999999
0041600136,2017-04-28 00:00:00,42016,1610612737,ATL,1610612764,WAS,L,106.8,46.2,21.6,5.4,3.4,0.43759999999999993,0.3034,0.742,105.0,43.0,21.2,7.8,7.6,0.43879999999999997,0.2962,0.8231999999999999
0041600106,2017-04-28 00:00:00,42016,1610612741,CHI,1610612738,BOS,L,99.2,47.0,21.4,7.6,5.8,0.44980000000000003,0.3096,0.8535999999999999,103.0,38.2,27.2,8.4,3.4,0.453,0.32500000000000007,0.7696
0041600176,2017-04-28 00:00:00,42016,1610612762,UTA,1610612746,LAC,L,99.0,35.8,20.2,7.2,3.0,0.4866,0.4098,0.7348000000000001,99.0,37.0,19.0,7.2,2.6,0.475,0.356,0.7452000000000001
0041600201,2017-04-30 00:00:00,42016,1610612738,BOS,1610612764,WAS,W,103.6,39.6,27.4,8.0,3.6,0.46460000000000007,0.33340000000000003,0.7444,105.2,41.2,19.8,9.4,7.2,0.45640000000000003,0.3224,0.8029999999999999
0041600177,2017-04-30 00:00:00,42016,1610612746,LAC,1610612762,UTA,L,99.6,37.2,18.4,7.0,2.2,0.4848,0.3752,0.6842,98.2,36.6,19.6,7.4,3.2,0.47240000000000004,0.37939999999999996,0.7314
0041600211,2017-05-01 00:00:00,42016,1610612739,CLE,1610612761,TOR,W,112.75,39.75,19.75,7.0,6.25,0.48750000000000004,0.39475000000000005,0.727,96.0,40.8,18.6,8.4,4.8,0.4532,0.36719999999999997,0.8353999999999999
0041600231,2017-05-01 00:00:00,42016,1610612759,SAS,1610612745,HOU,L,103.4,39.6,16.4,5.4,2.4,0.472,0.39160000000000006,0.8475999999999999,112.8,45.4,16.6,7.4,5.0,0.4554,0.2888,0.7922
0041600202,2017-05-02 00:00:00,42016,1610612738,BOS,1610612764,WAS,W,108.8,39.6,28.6,8.4,4.2,0.47420000000000007,0.3702,0.7886,105.6,40.2,20.8,8.6,6.6,0.46699999999999997,0.3458,0.7757999999999999
0041600221,2017-05-02 00:00:00,42016,1610612744,GSW,1610612762,UTA,W,119.5,46.5,27.25,8.25,10.25,0.48650000000000004,0.40974999999999995,0.79125,100.8,39.2,21.0,7.6,3.2,0.4822,0.3918,0.7333999999999999
0041600212,2017-05-03 00:00:00,42016,1610612739,CLE,1610612761,TOR,W,113.4,41.0,21.0,7.2,5.8,0.48180000000000006,0.3982,0.7472,95.8,41.4,18.2,8.2,5.0,0.44460000000000005,0.34759999999999996,0.8613999999999999
0041600232,2017-05-03 00:00:00,42016,1610612759,SAS,1610612745,HOU,W,104.0,40.8,17.4,6.6,2.0,0.4539999999999999,0.37540000000000007,0.8093999999999999,114.4,44.0,18.4,8.4,5.4,0.4484,0.3162,0.8316000000000001
0041600222,2017-05-04 00:00:00,42016,1610612744,GSW,1610612762,UTA,W,116.8,44.6,28.2,8.0,9.8,0.4868,0.376,0.8140000000000001,98.4,42.6,22.8,8.0,3.6,0.4704,0.3714,0.7454
0041600203,2017-05-04 00:00:00,42016,1610612764,WAS,1610612738,BOS,W,109.8,40.6,23.2,8.8,7.8,0.4768,0.3564,0.7604,113.8,40.4,27.0,8.4,5.2,0.48100000000000015,0.35059999999999997,0.7988
0041600233,2017-05-05 00:00:00,42016,1610612745,HOU,1610612759,SAS,L,110.6,43.0,18.8,8.8,4.4,0.44020000000000004,0.3052,0.8268000000000001,109.4,42.0,19.6,7.4,2.8,0.4673999999999999,0.36700000000000005,0.873
0041600213,2017-05-05 00:00:00,42016,1610612761,TOR,1610612739,CLE,L,101.0,40.8,20.2,8.6,5.0,0.47040000000000004,0.3518,0.8553999999999998,116.6,42.2,21.4,7.6,6.2,0.48360000000000003,0.42860000000000004,0.7903999999999999
0041600223,2017-05-06 00:00:00,42016,1610612762,UTA,1610612744,GSW,L,98.2,42.0,21.8,8.4,3.4,0.4526,0.3554,0.7626,115.6,45.0,29.6,8.8,8.6,0.47940000000000005,0.38499999999999995,0.8126
0041600234,2017-05-07 00:00:00,42016,1610612745,HOU,1610612759,SAS,W,106.4,42.4,20.2,10.4,4.6,0.42140000000000005,0.3096,0.841,108.4,44.4,21.0,6.6,3.8,0.47339999999999993,0.379,0.833
0041600214,2017-05-07 00:00:00,42016,1610612761,TOR,1610612739,CLE,L,102.4,37.6,20.4,8.2,4.6,0.47520000000000007,0.32859999999999995,0.8553999999999998,116.2,44.6,20.6,6.8,6.0,0.4756,0.45780000000000004,0.7877999999999998
0041600204,2017-05-07 00:00:00,42016,1610612764,WAS,1610612738,BOS,W,112.8,41.4,24.6,8.8,7.8,0.4854,0.3516,0.7797999999999999,110.8,39.6,26.6,7.8,4.8,0.4586000000000001,0.35919999999999996,0.7867999999999999
0041600224,2017-05-08 00:00:00,42016,1610612762,UTA,1610612744,GSW,L,97.2,41.8,20.6,7.6,3.2,0.44420000000000004,0.3468,0.7412,114.0,44.4,26.8,7.8,7.2,0.47940000000000005,0.38239999999999996,0.8111999999999998
0041600235,2017-05-09 00:00:00,42016,1610612759,SAS,1610612745,HOU,W,106.0,46.2,21.0,6.8,4.6,0.4671999999999999,0.3398,0.7694,108.8,41.6,22.0,9.2,4.8,0.4396000000000001,0.3352,0.7914000000000001
0041600205,2017-05-10 00:00:00,42016,1610612738,BOS,1610612764,WAS,W,109.6,38.2,26.8,8.6,5.4,0.46080000000000015,0.40459999999999996,0.7367999999999999,116.4,42.0,26.2,9.8,6.4,0.5,0.37900000000000006,0.7946
0041600236,2017-05-11 00:00:00,42016,1610612745,HOU,1610612759,SAS,L,109.2,41.6,23.6,8.6,4.6,0.4476000000000001,0.3694,0.765,107.4,47.4,23.2,7.4,5.6,0.4525999999999999,0.33640000000000003,0.7238
0041600206,2017-05-12 00:00:00,42016,1610612764,WAS,1610612738,BOS,W,113.6,44.4,26.2,7.6,6.0,0.4694,0.34380000000000005,0.7922,113.2,39.2,27.8,8.6,6.0,0.46900000000000014,0.4196,0.7573999999999999
0041600311,2017-05-14 00:00:00,42016,1610612744,GSW,1610612759,SAS,W,114.4,46.0,27.4,7.2,5.6,0.49380000000000007,0.4004,0.8347999999999999,110.4,50.4,25.8,7.0,7.0,0.4849999999999999,0.31980000000000003,0.6758000000000001
0041600207,2017-05-15 00:00:00,42016,1610612738,BOS,1610612764,WAS,W,106.8,39.0,26.4,8.0,5.2,0.44780000000000014,0.38499999999999995,0.7751999999999999,109.8,46.0,24.8,7.2,6.0,0.4542,0.29840000000000005,0.7978
0041600312,2017-05-16 00:00:00,42016,1610612744,GSW,1610612759,SAS,W,111.4,45.6,26.4,8.4,5.4,0.483,0.3566,0.8394,108.4,48.2,24.2,8.6,6.2,0.4723999999999998,0.30840000000000006,0.6694000000000001
0041600301,2017-05-17 00:00:00,42016,1610612738,BOS,1610612739,CLE,L,104.0,37.0,26.6,7.2,4.6,0.4520000000000001,0.4044,0.7821999999999999,114.2,44.0,20.8,7.2,5.6,0.4812,0.44040000000000007,0.8419999999999999
0041600302,2017-05-19 00:00:00,42016,1610612738,BOS,1610612739,CLE,L,107.0,37.4,29.2,7.2,4.4,0.4750000000000002,0.40499999999999997,0.7417999999999999,116.4,43.2,22.8,7.2,4.4,0.4952,0.4534000000000001,0.8315999999999999
0041600313,2017-05-20 00:00:00,42016,1610612759,SAS,1610612744,GSW,L,107.8,48.2,23.8,9.4,5.6,0.4557999999999998,0.30600000000000005,0.6808000000000002,117.4,46.2,27.8,10.2,4.8,0.49779999999999996,0.4055999999999999,0.8478
0041600303,2017-05-21 00:00:00,42016,1610612739,CLE,1610612738,BOS,L,119.2,43.0,23.2,7.6,4.8,0.5164,0.4684000000000001,0.7964,103.8,39.0,28.2,6.0,4.0,0.46080000000000015,0.3738,0.7783999999999999
0041600314,2017-05-22 00:00:00,42016,1610612759,SAS,1610612744,GSW,L,108.6,48.8,23.6,9.8,5.0,0.45159999999999983,0.29280000000000006,0.7008000000000002,118.4,45.2,25.8,10.4,5.2,0.5086,0.39659999999999995,0.8324
0041600304,2017-05-23 00:00:00,42016,1610612739,CLE,1610612738,BOS,W,115.8,44.2,21.8,6.8,4.8,0.4983999999999999,0.4414000000000001,0.805,101.4,37.0,27.2,6.6,3.0,0.4474000000000002,0.36679999999999996,0.7855999999999999
