date,season,team,home/visitor,opponent,score,opponentScore,moneyLine,opponentMoneyLine,total,spread,secondHalfTotal
2022-03-05,2022,LAL,vs,GSW,124,116,190.0,-220.0,229.0,5.5,111.5
2022-03-05,2022,MEM,vs,ORL,124,96,-1600.0,900.0,229.0,-16.0,116.5
2022-03-05,2022,MIA,vs,PHI,99,82,-200.0,175.0,214.0,-5.5,103.5
2022-03-05,2022,MIN,vs,POR,135,121,-1100.0,700.0,235.0,-14.0,113.5
2022-03-05,2022,DAL,vs,SAC,114,113,-185.0,165.0,220.5,-4.5,107.0
2022-03-05,2022,CHA,vs,SAS,123,117,-170.0,150.0,237.0,-4.0,115.5
2022-03-06,2022,BOS,vs,BKN,126,120,-220.0,190.0,226.0,-6.0,110.5
2022-03-06,2022,WAS,vs,IND,133,123,-135.0,115.0,226.5,-2.0,110.5
2022-03-06,2022,HOU,vs,MEM,123,112,450.0,-600.0,238.0,10.5,121.0
2022-03-06,2022,DEN,vs,NOP,138,130,-185.0,165.0,229.0,-4.5,117.5
2022-03-06,2022,LAC,vs,NYK,93,116,-230.0,195.0,221.0,-5.5,108.5
2022-03-06,2022,MIL,vs,PHX,132,122,-450.0,375.0,231.5,-9.0,117.5
2022-03-06,2022,CLE,vs,TOR,104,96,-200.0,175.0,210.5,-4.5,102.5
2022-03-06,2022,OKC,vs,UTA,103,116,750.0,-1200.0,221.0,14.0,113.0
2022-03-07,2022,DET,vs,ATL,113,110,250.0,-300.0,229.5,7.5,111.0
2022-03-07,2022,PHI,vs,CHI,121,106,-330.0,270.0,233.5,-7.5,119.5
2022-03-07,2022,DEN,vs,GSW,131,124,-350.0,290.0,221.0,-8.0,108.0
2022-03-07,2022,MIA,vs,HOU,123,106,-2500.0,1100.0,224.5,-16.5,108.5
2022-03-07,2022,SAS,vs,LAL,117,110,-260.0,220.0,233.0,-6.5,113.0
2022-03-07,2022,SAC,vs,NYK,115,131,-170.0,150.0,231.5,-4.0,114.0
2022-03-07,2022,MIN,vs,POR,124,81,-1200.0,750.0,229.0,-13.5,111.5
2022-03-07,2022,DAL,vs,UTA,111,103,-105.0,-115.0,216.0,1.0,110.0
2022-03-08,2022,CHA,vs,BKN,121,132,150.0,-170.0,239.5,4.0,116.0
2022-03-08,2022,IND,vs,CLE,124,127,125.0,-145.0,221.5,2.5,108.0
2022-03-08,2022,GSW,vs,LAC,112,97,-240.0,200.0,225.0,-6.0,114.5
2022-03-08,2022,OKC,vs,MIL,115,142,700.0,-1100.0,232.0,13.5,118.5
2022-03-08,2022,MEM,vs,NOP,132,111,-330.0,270.0,230.0,-8.0,118.0
2022-03-08,2022,ORL,vs,PHX,99,102,205.0,-245.0,221.5,6.0,113.5
2022-03-09,2022,MIL,vs,ATL,124,115,-185.0,165.0,241.0,-4.5,117.5
2022-03-09,2022,CHA,vs,BOS,101,115,220.0,-260.0,224.5,7.0,114.5
2022-03-09,2022,DET,vs,CHI,108,114,215.0,-255.0,229.0,6.5,117.5
2022-03-09,2022,SAC,vs,DEN,100,106,220.0,-260.0,239.5,6.5,116.0
2022-03-09,2022,HOU,vs,LAL,139,130,260.0,-310.0,236.5,7.5,115.5
2022-03-09,2022,DAL,vs,NYK,77,107,-400.0,330.0,217.0,-8.5,104.0
2022-03-09,2022,MIN,vs,OKC,132,102,-1400.0,800.0,235.5,-15.5,114.5
2022-03-09,2022,NOP,vs,ORL,102,108,-360.0,300.0,221.5,-8.5,113.5
2022-03-09,2022,MIA,vs,PHX,90,111,-180.0,160.0,219.5,-4.0,112.5
2022-03-09,2022,UTA,vs,POR,123,85,-4000.0,1400.0,223.5,-19.5,107.5
2022-03-09,2022,SAS,vs,TOR,104,119,100.0,-120.0,228.5,1.0,111.0
2022-03-09,2022,LAC,vs,WAS,115,109,-160.0,140.0,217.5,-3.5,106.5
2022-03-10,2022,PHI,vs,BKN,100,129,-180.0,160.0,236.5,-3.5,114.0
2022-03-10,2022,DEN,vs,GSW,102,113,105.0,-125.0,230.0,1.5,112.0
2022-03-11,2022,NOP,vs,CHA,120,142,130.0,-150.0,225.5,3.5,110.5
2022-03-11,2022,MIA,vs,CLE,117,105,-340.0,280.0,210.0,-8.0,102.0
2022-03-11,2022,HOU,vs,DAL,100,113,450.0,-600.0,227.0,11.0,109.5
2022-03-11,2022,BOS,vs,DET,114,103,-1100.0,700.0,215.5,-14.5,106.0
2022-03-11,2022,ATL,vs,LAC,112,106,-280.0,240.0,225.5,-7.5,116.0
2022-03-11,2022,ORL,vs,MIN,118,110,300.0,-360.0,232.5,8.5,113.5
2022-03-11,2022,MEM,vs,NYK,118,114,-410.0,340.0,229.0,-9.0,111.0
2022-03-11,2022,PHX,vs,TOR,112,117,-210.0,180.0,221.5,-5.0,110.0
2022-03-11,2022,SAS,vs,UTA,104,102,190.0,-220.0,228.5,5.5,116.5
2022-03-11,2022,LAL,vs,WAS,122,109,-185.0,165.0,229.5,-4.5,111.5
2022-03-12,2022,CHI,vs,CLE,101,91,-190.0,170.0,217.0,-5.0,105.5
2022-03-12,2022,SAS,vs,IND,108,119,-130.0,110.0,239.5,-1.5,116.5
2022-03-12,2022,GSW,vs,MIL,122,109,110.0,-130.0,238.0,2.0,119.5
2022-03-12,2022,MIA,vs,MIN,104,113,-165.0,145.0,230.5,-4.0,112.5
2022-03-12,2022,UTA,vs,SAC,134,125,-400.0,330.0,229.5,-8.5,112.0
2022-03-12,2022,DEN,vs,TOR,115,127,-275.0,235.0,221.0,-7.0,108.0
2022-03-12,2022,POR,vs,WAS,127,118,230.0,-270.0,220.5,7.0,106.5
2022-03-13,2022,BOS,vs,DAL,92,95,-280.0,240.0,213.0,-7.0,103.0
2022-03-13,2022,NOP,vs,HOU,130,105,-250.0,210.0,231.5,-7.0,113.5
2022-03-13,2022,ATL,vs,IND,131,128,-800.0,550.0,237.5,-12.5,114.5
2022-03-13,2022,DET,vs,LAC,102,106,155.0,-175.0,217.5,4.0,111.0
2022-03-13,2022,PHX,vs,LAL,140,111,-330.0,270.0,232.5,-7.5,113.5
2022-03-13,2022,OKC,vs,MEM,118,125,800.0,-1400.0,229.0,15.0,116.5
2022-03-13,2022,BKN,vs,NYK,110,107,-240.0,200.0,225.0,-5.5,109.5
2022-03-13,2022,ORL,vs,PHI,114,116,500.0,-700.0,221.5,11.0,107.5
2022-03-14,2022,OKC,vs,CHA,116,134,450.0,-600.0,230.0,11.5,111.0
2022-03-14,2022,SAC,vs,CHI,112,103,160.0,-180.0,236.5,4.5,119.0
2022-03-14,2022,PHI,vs,DEN,110,114,-165.0,145.0,224.0,-4.0,109.0
2022-03-14,2022,CLE,vs,LAC,120,111,-280.0,240.0,214.0,-7.5,110.5
2022-03-14,2022,UTA,vs,MIL,111,117,-135.0,115.0,232.0,-2.0,117.5
2022-03-14,2022,SAS,vs,MIN,139,149,145.0,-165.0,241.5,3.5,118.0
2022-03-14,2022,ATL,vs,POR,122,113,-1100.0,700.0,231.0,-14.0,111.5
2022-03-14,2022,LAL,vs,TOR,103,114,165.0,-185.0,226.5,4.5,109.0
2022-03-14,2022,GSW,vs,WAS,126,112,-800.0,550.0,227.0,-11.5,110.5
2022-03-15,2022,ORL,vs,BKN,108,150,400.0,-500.0,232.0,10.0,112.5
2022-03-15,2022,MIA,vs,DET,105,98,-1100.0,700.0,213.5,-14.0,104.5
2022-03-15,2022,IND,vs,MEM,102,135,225.0,-265.0,236.0,6.5,120.0
2022-03-15,2022,NOP,vs,PHX,115,131,160.0,-180.0,231.5,4.5,117.5
2022-03-16,2022,CHA,vs,ATL,116,106,-110.0,-110.0,240.5,0.0,117.0
2022-03-16,2022,GSW,vs,BOS,88,110,-125.0,105.0,220.0,-2.0,112.0
2022-03-16,2022,UTA,vs,CHI,125,110,-270.0,230.0,224.5,-7.0,115.0
2022-03-16,2022,BKN,vs,DAL,111,113,135.0,-155.0,222.5,3.0,108.0
2022-03-16,2022,WAS,vs,DEN,109,127,240.0,-280.0,230.0,6.0,111.5
2022-03-16,2022,MIN,vs,LAL,124,104,-420.0,350.0,242.0,-8.5,117.0
2022-03-16,2022,SAC,vs,MIL,126,135,330.0,-400.0,241.5,8.5,123.0
2022-03-16,2022,SAS,vs,OKC,122,120,-750.0,525.0,233.5,-11.5,113.5
2022-03-16,2022,CLE,vs,PHI,114,118,150.0,-170.0,220.0,4.0,107.5
2022-03-16,2022,HOU,vs,PHX,112,129,425.0,-550.0,236.5,10.0,120.0
2022-03-16,2022,NYK,vs,POR,128,98,-850.0,575.0,222.5,-13.0,108.5
2022-03-16,2022,LAC,vs,TOR,100,103,120.0,-140.0,214.5,2.0,104.0
2022-03-17,2022,ORL,vs,DET,120,134,-145.0,125.0,219.5,-3.0,106.5
2022-03-18,2022,SAC,vs,BOS,97,126,425.0,-550.0,221.0,10.5,112.0
2022-03-18,2022,PHX,vs,CHI,129,102,-190.0,170.0,232.0,-5.0,118.0
2022-03-18,2022,PHI,vs,DAL,111,101,-185.0,165.0,216.5,-4.5,105.5
2022-03-18,2022,CLE,vs,DEN,119,116,125.0,-145.0,226.0,2.5,109.5
2022-03-18,2022,HOU,vs,IND,118,121,145.0,-165.0,243.5,4.0,117.5
2022-03-18,2022,UTA,vs,LAC,121,92,-220.0,190.0,213.0,-5.5,109.5
2022-03-18,2022,TOR,vs,LAL,123,128,-370.0,310.0,226.0,-8.0,109.0
2022-03-18,2022,ATL,vs,MEM,120,105,210.0,-250.0,232.5,6.0,117.5
2022-03-18,2022,SAS,vs,NOP,91,124,-130.0,110.0,237.0,-2.0,120.0
2022-03-18,2022,MIA,vs,OKC,120,108,-1600.0,900.0,218.5,-14.5,106.5
2022-03-18,2022,BKN,vs,POR,128,123,-1200.0,750.0,228.0,-14.5,111.0
2022-03-18,2022,NYK,vs,WAS,100,97,-250.0,210.0,225.5,-6.0,108.5
2022-03-19,2022,CHA,vs,DAL,129,108,-135.0,115.0,224.0,-2.5,108.5
2022-03-19,2022,CLE,vs,DET,113,109,-235.0,195.0,218.0,-6.0,106.5
2022-03-19,2022,WAS,vs,LAL,127,119,100.0,-120.0,230.0,1.0,112.0
2022-03-19,2022,MIN,vs,MIL,138,119,-155.0,135.0,242.5,-3.0,124.0
2022-03-20,2022,DEN,vs,BOS,104,124,125.0,-145.0,221.5,3.0,113.0
2022-03-20,2022,HOU,vs,MEM,98,122,550.0,-800.0,237.0,12.5,120.5
2022-03-20,2022,ATL,vs,NOP,112,117,-200.0,175.0,235.0,-5.0,119.5
2022-03-20,2022,ORL,vs,OKC,90,85,-350.0,290.0,221.0,-8.5,107.5
2022-03-20,2022,SAC,vs,PHX,124,127,290.0,-350.0,230.5,8.0,117.0
2022-03-20,2022,IND,vs,POR,129,98,-350.0,290.0,237.0,-8.0,114.5
2022-03-20,2022,GSW,vs,SAS,108,110,-265.0,225.0,225.5,-6.5,108.5
2022-03-20,2022,PHI,vs,TOR,88,93,-350.0,290.0,219.0,-8.0,106.0
2022-03-20,2022,NYK,vs,UTA,93,108,140.0,-160.0,224.0,3.5,113.5
2022-03-21,2022,OKC,vs,BOS,123,132,700.0,-1100.0,216.0,13.0,111.5
2022-03-21,2022,CLE,vs,LAL,120,131,-200.0,175.0,228.0,-5.0,111.0
2022-03-21,2022,PHI,vs,MIA,113,106,270.0,-330.0,210.0,8.0,102.5
2022-03-21,2022,DAL,vs,MIN,110,108,-125.0,105.0,228.5,-1.5,112.0
2022-03-21,2022,CHA,vs,NOP,106,103,-230.0,195.0,236.5,-5.5,119.5
2022-03-21,2022,DET,vs,POR,115,119,-450.0,375.0,222.5,-9.5,107.5
2022-03-21,2022,CHI,vs,TOR,113,99,-165.0,145.0,219.0,-3.5,106.0
2022-03-21,2022,BKN,vs,UTA,114,106,110.0,-130.0,229.5,2.5,117.5
2022-03-21,2022,HOU,vs,WAS,115,97,145.0,-165.0,233.5,3.5,113.0
2022-03-22,2022,NYK,vs,ATL,111,117,145.0,-165.0,226.0,3.5,110.5
2022-03-22,2022,MIL,vs,CHI,126,98,-265.0,225.0,234.5,-6.5,119.5
2022-03-22,2022,ORL,vs,GSW,94,90,260.0,-310.0,216.0,7.5,104.5
2022-03-22,2022,DEN,vs,LAC,127,115,-260.0,220.0,222.5,-6.5,115.0
2022-03-23,2022,DET,vs,ATL,122,101,175.0,-200.0,227.5,5.0,110.5
2022-03-23,2022,MEM,vs,BKN,132,120,-110.0,-110.0,237.5,0.0,114.5
2022-03-23,2022,MIA,vs,GSW,104,118,-500.0,400.0,209.5,-10.0,102.5
2022-03-23,2022,DAL,vs,HOU,110,91,-500.0,400.0,218.5,-10.0,106.5
2022-03-23,2022,CHA,vs,NYK,106,121,-360.0,300.0,226.0,-8.5,108.5
2022-03-23,2022,OKC,vs,ORL,118,102,110.0,-130.0,219.0,2.0,112.0
2022-03-23,2022,LAL,vs,PHI,121,126,375.0,-450.0,226.0,10.0,110.0
2022-03-23,2022,MIN,vs,PHX,116,125,-125.0,105.0,239.0,-2.0,120.5
2022-03-23,2022,IND,vs,SAC,109,110,-220.0,190.0,233.5,-6.0,114.0
2022-03-23,2022,POR,vs,SAS,96,133,370.0,-440.0,231.0,9.5,112.5
2022-03-23,2022,BOS,vs,UTA,125,97,-200.0,175.0,215.5,-5.0,110.5
2022-03-24,2022,NOP,vs,CHI,126,109,-160.0,140.0,223.5,-3.5,115.0
2022-03-24,2022,TOR,vs,CLE,117,104,-200.0,175.0,214.0,-5.5,103.5
2022-03-24,2022,MEM,vs,IND,133,103,-650.0,475.0,236.0,-11.5,114.5
2022-03-24,2022,DEN,vs,PHX,130,140,-115.0,-105.0,232.0,-1.0,118.5
2022-03-24,2022,MIL,vs,WAS,114,102,-400.0,330.0,228.5,-8.5,111.0
2022-03-25,2022,MIN,vs,DAL,116,95,-165.0,145.0,228.0,-4.5,111.0
2022-03-25,2022,ATL,vs,GSW,121,110,-130.0,110.0,223.0,-2.0,109.5
2022-03-25,2022,POR,vs,HOU,106,125,160.0,-180.0,234.0,4.5,114.0
2022-03-25,2022,MIA,vs,NYK,103,111,-420.0,350.0,214.0,-9.5,103.5
2022-03-25,2022,LAC,vs,PHI,97,122,190.0,-220.0,218.0,5.0,106.5
2022-03-25,2022,CHA,vs,UTA,107,101,150.0,-170.0,227.5,4.0,116.0
2022-03-25,2022,DET,vs,WAS,97,100,-170.0,150.0,223.0,-3.5,106.5
2022-03-26,2022,MIA,vs,BKN,95,110,120.0,-140.0,231.5,2.5,112.5
2022-03-26,2022,CLE,vs,CHI,94,98,-130.0,110.0,223.0,-2.0,112.0
2022-03-26,2022,POR,vs,HOU,98,115,160.0,-180.0,232.5,4.5,114.5
2022-03-26,2022,TOR,vs,IND,131,91,-700.0,500.0,223.0,-12.0,108.0
2022-03-26,2022,MEM,vs,MIL,127,102,100.0,-120.0,233.5,1.0,119.0
2022-03-26,2022,DEN,vs,OKC,113,107,-1800.0,950.0,229.0,-17.0,111.5
2022-03-26,2022,ORL,vs,SAC,110,114,-140.0,120.0,220.5,-2.5,108.0
2022-03-26,2022,NOP,vs,SAS,103,107,-240.0,200.0,230.5,-6.0,111.5
2022-03-27,2022,BKN,vs,CHA,110,119,-265.0,225.0,238.0,-7.0,115.0
2022-03-27,2022,WAS,vs,GSW,123,115,240.0,-280.0,217.0,7.0,105.0
2022-03-27,2022,NOP,vs,LAL,116,108,-160.0,140.0,233.5,-4.0,112.5
2022-03-27,2022,BOS,vs,MIN,134,112,-250.0,210.0,230.0,-6.5,112.5
2022-03-27,2022,DET,vs,NYK,102,104,165.0,-185.0,218.5,5.0,106.5
2022-03-27,2022,PHX,vs,PHI,114,104,-185.0,165.0,226.5,-4.5,110.0
2022-03-27,2022,DAL,vs,UTA,114,100,-170.0,150.0,217.0,-4.0,110.5
2022-03-28,2022,IND,vs,ATL,123,132,265.0,-320.0,236.5,7.5,114.5
2022-03-28,2022,TOR,vs,BOS,115,112,-360.0,300.0,212.0,-8.5,109.5
2022-03-28,2022,NYK,vs,CHI,109,104,145.0,-165.0,218.0,3.5,112.0
2022-03-28,2022,CHA,vs,DEN,109,113,140.0,-160.0,232.0,3.5,112.5
2022-03-28,2022,MEM,vs,GSW,123,95,-430.0,360.0,221.0,-9.0,107.5
2022-03-28,2022,POR,vs,OKC,131,134,-120.0,100.0,220.5,-1.5,108.0
2022-03-28,2022,CLE,vs,ORL,107,101,-400.0,330.0,216.5,-9.0,111.5
2022-03-28,2022,MIA,vs,SAC,123,100,-1400.0,800.0,217.5,-14.0,105.0
2022-03-28,2022,HOU,vs,SAS,120,123,350.0,-420.0,233.0,9.5,114.5
2022-03-29,2022,WAS,vs,CHI,94,107,155.0,-175.0,223.5,4.0,113.0
2022-03-29,2022,BKN,vs,DET,130,123,-1200.0,750.0,233.5,-14.0,113.0
2022-03-29,2022,DAL,vs,LAL,128,110,-800.0,550.0,219.5,-12.0,108.0
2022-03-29,2022,PHI,vs,MIL,116,118,-110.0,-110.0,232.0,0.0,118.0
2022-03-29,2022,LAC,vs,UTA,121,115,120.0,-140.0,217.0,2.5,111.0
2022-03-30,2022,OKC,vs,ATL,118,136,600.0,-900.0,228.5,13.0,111.5
2022-03-30,2022,NYK,vs,CHA,114,125,120.0,-140.0,223.5,2.5,109.0
2022-03-30,2022,CLE,vs,DAL,112,120,110.0,-130.0,215.0,2.5,105.0
2022-03-30,2022,IND,vs,DEN,118,125,400.0,-500.0,237.5,10.0,114.0
2022-03-30,2022,SAS,vs,MEM,111,112,175.0,-200.0,234.0,5.0,119.0
2022-03-30,2022,BOS,vs,MIA,98,106,-200.0,175.0,213.0,-5.0,104.5
2022-03-30,2022,TOR,vs,MIN,125,102,-140.0,120.0,229.0,-2.5,112.5
2022-03-30,2022,POR,vs,NOP,107,117,850.0,-1500.0,225.5,15.0,115.5
2022-03-30,2022,WAS,vs,ORL,127,110,-165.0,145.0,219.0,-4.0,112.0
2022-03-30,2022,GSW,vs,PHX,103,107,175.0,-200.0,222.0,5.0,114.0
2022-03-30,2022,HOU,vs,SAC,118,121,130.0,-150.0,231.0,3.0,113.5
2022-03-31,2022,ATL,vs,CLE,131,107,-255.0,215.0,229.0,-6.5,109.5
2022-03-31,2022,CHI,vs,LAC,135,130,-135.0,115.0,221.0,-2.5,112.5
2022-03-31,2022,UTA,vs,LAL,122,109,-1000.0,650.0,228.0,-13.5,111.5
2022-03-31,2022,BKN,vs,MIL,119,120,-125.0,105.0,243.5,-2.0,124.0
2022-03-31,2022,DET,vs,PHI,102,94,375.0,-450.0,225.5,9.5,109.0
2022-04-01,2022,WAS,vs,DAL,135,103,275.0,-335.0,216.5,7.5,105.0
2022-04-01,2022,OKC,vs,DET,101,110,160.0,-180.0,222.0,4.5,108.0
2022-04-01,2022,BOS,vs,IND,128,123,-1600.0,900.0,227.0,-15.0,110.5
2022-04-01,2022,MIL,vs,LAC,119,153,-165.0,145.0,217.5,-3.5,112.0
2022-04-01,2022,DEN,vs,MIN,130,136,-140.0,120.0,242.0,-3.0,116.5
2022-04-01,2022,LAL,vs,NOP,111,114,-135.0,115.0,229.5,-2.0,117.5
2022-04-01,2022,MEM,vs,PHX,122,114,265.0,-320.0,229.0,8.0,116.5
2022-04-01,2022,SAS,vs,POR,130,111,-1400.0,800.0,230.5,-13.5,111.5
2022-04-01,2022,HOU,vs,SAC,117,122,140.0,-160.0,235.0,3.5,113.5
2022-04-01,2022,ORL,vs,TOR,89,102,475.0,-650.0,217.0,11.5,105.5
2022-04-02,2022,ATL,vs,BKN,122,115,115.0,-135.0,243.0,2.0,118.0
2022-04-02,2022,PHI,vs,CHA,144,114,-220.0,190.0,229.5,-5.5,112.0
2022-04-02,2022,NYK,vs,CLE,101,119,-135.0,115.0,221.0,-2.0,106.0
2022-04-02,2022,CHI,vs,MIA,109,127,120.0,-140.0,216.5,2.5,105.5
2022-04-02,2022,GSW,vs,UTA,111,107,120.0,-140.0,219.0,2.5,112.0
2022-04-03,2022,MIL,vs,DAL,112,118,-280.0,240.0,227.0,-6.5,110.0
2022-04-03,2022,LAL,vs,DEN,118,129,195.0,-230.0,231.5,5.5,113.0
2022-04-03,2022,IND,vs,DET,117,121,-175.0,155.0,233.0,-4.5,113.5
2022-04-03,2022,SAC,vs,GSW,90,109,165.0,-185.0,221.0,4.5,107.0
2022-04-03,2022,TOR,vs,MIA,109,114,-190.0,170.0,214.5,-4.5,104.0
2022-04-03,2022,HOU,vs,MIN,132,139,750.0,-1200.0,246.5,13.5,119.5
2022-04-03,2022,LAC,vs,NOP,119,100,-130.0,110.0,223.0,-2.0,115.0
2022-04-03,2022,ORL,vs,NYK,88,118,180.0,-210.0,216.0,5.0,105.5
2022-04-03,2022,CLE,vs,PHI,108,112,180.0,-210.0,225.0,5.5,109.0
2022-04-03,2022,OKC,vs,PHX,117,96,800.0,-1400.0,221.5,14.0,114.0
2022-04-03,2022,SAS,vs,POR,113,92,-1400.0,800.0,231.5,-13.5,110.5
2022-04-03,2022,BOS,vs,WAS,144,102,-1200.0,750.0,222.5,-13.0,109.5
2022-04-05,2022,TOR,vs,ATL,118,108,-180.0,160.0,226.5,-4.5,109.5
2022-04-05,2022,MIA,vs,CHA,144,115,-190.0,170.0,225.0,-4.5,109.5
2022-04-05,2022,ORL,vs,CLE,120,115,290.0,-350.0,221.5,8.0,106.5
2022-04-05,2022,BKN,vs,HOU,118,105,-1800.0,950.0,244.5,-16.5,117.5
2022-04-05,2022,PHX,vs,LAL,121,110,-850.0,575.0,234.5,-13.0,114.0
2022-04-05,2022,UTA,vs,MEM,121,115,-240.0,200.0,226.5,-6.0,114.5
2022-04-05,2022,CHI,vs,MIL,106,127,235.0,-275.0,231.0,7.0,118.0
2022-04-05,2022,SAC,vs,NOP,109,123,265.0,-320.0,224.5,7.5,116.0
2022-04-05,2022,IND,vs,PHI,122,131,500.0,-700.0,235.0,11.0,113.5
2022-04-05,2022,OKC,vs,POR,98,94,-160.0,140.0,220.5,-3.5,107.0
2022-04-05,2022,DEN,vs,SAS,97,116,-400.0,330.0,234.5,-9.0,113.0
2022-04-05,2022,MIN,vs,WAS,114,132,-750.0,525.0,239.0,-12.0,117.0
2022-04-06,2022,CHI,vs,BOS,94,117,245.0,-290.0,225.5,7.5,114.5
2022-04-06,2022,NYK,vs,BKN,98,110,230.0,-270.0,229.5,7.0,110.5
2022-04-06,2022,DET,vs,DAL,113,131,330.0,-400.0,218.5,9.0,106.5
2022-04-06,2022,UTA,vs,OKC,137,101,-1600.0,900.0,215.0,-15.5,105.5
2022-04-06,2022,LAC,vs,PHX,113,109,-280.0,240.0,223.0,-7.5,113.5
2022-04-06,2022,ATL,vs,WAS,118,103,-550.0,425.0,235.5,-10.0,114.5
2022-04-07,2022,MIL,vs,BOS,127,121,-360.0,300.0,227.0,-8.5,116.5
2022-04-07,2022,GSW,vs,LAL,128,112,-1200.0,750.0,219.0,-14.0,107.5
2022-04-07,2022,DEN,vs,MEM,122,109,-180.0,160.0,234.5,-4.5,119.0
2022-04-07,2022,CHA,vs,ORL,128,101,-1000.0,650.0,230.5,-14.0,118.5
2022-04-07,2022,TOR,vs,PHI,119,114,135.0,-155.0,219.5,3.5,107.0
2022-04-07,2022,NOP,vs,POR,127,94,-2000.0,1000.0,223.0,-16.5,107.5
2022-04-07,2022,MIN,vs,SAS,127,121,-280.0,240.0,239.0,-7.0,116.0
2022-04-08,2022,MIA,vs,ATL,113,109,-125.0,105.0,231.0,-1.5,113.0
2022-04-08,2022,CHI,vs,CHA,117,133,-145.0,125.0,236.5,-2.5,114.0
2022-04-08,2022,BKN,vs,CLE,118,107,-360.0,300.0,233.0,-8.5,112.5
2022-04-08,2022,TOR,vs,HOU,117,115,-700.0,500.0,228.0,-11.5,111.5
2022-04-08,2022,DET,vs,MIL,101,131,400.0,-500.0,232.0,10.0,117.0
2022-04-08,2022,WAS,vs,NYK,92,114,145.0,-165.0,224.0,3.5,109.5
2022-04-08,2022,LAL,vs,OKC,120,101,-230.0,195.0,225.0,-6.0,110.0
2022-04-08,2022,UTA,vs,PHX,105,111,-145.0,125.0,229.0,-3.0,118.0
2022-04-08,2022,DAL,vs,POR,128,78,-3000.0,1200.0,222.0,-19.5,108.0
2022-04-09,2022,SAS,vs,GSW,94,100,250.0,-300.0,218.5,7.5,106.0
2022-04-09,2022,PHI,vs,IND,133,120,-1100.0,700.0,237.0,-14.5,114.0
2022-04-09,2022,MEM,vs,NOP,141,114,-350.0,290.0,229.5,-8.0,117.5
2022-04-09,2022,LAC,vs,SAC,117,98,-700.0,500.0,224.5,-11.5,109.5
2022-04-10,2022,HOU,vs,ATL,114,130,550.0,-800.0,241.0,12.0,118.5
2022-04-10,2022,MEM,vs,BOS,110,139,330.0,-400.0,224.0,9.0,114.0
2022-04-10,2022,MIN,vs,CHI,120,124,-300.0,250.0,229.5,-7.0,117.5
2022-04-10,2022,PHI,vs,DET,118,106,-255.0,215.0,221.0,-6.5,108.0
2022-04-10,2022,NOP,vs,GSW,107,128,240.0,-280.0,222.5,7.0,109.0
2022-04-10,2022,BKN,vs,IND,134,126,-2000.0,1000.0,245.0,-16.5,120.0
2022-04-10,2022,DEN,vs,LAL,141,146,-240.0,200.0,229.5,-6.0,112.5
2022-04-10,2022,ORL,vs,MIA,125,111,235.0,-275.0,218.0,6.0,106.5
2022-04-10,2022,CLE,vs,MIL,133,115,-380.0,320.0,226.5,-7.5,116.5
2022-04-10,2022,LAC,vs,OKC,138,88,-800.0,550.0,216.5,-12.0,107.5
2022-04-10,2022,PHX,vs,SAC,109,116,-500.0,400.0,227.0,-9.0,111.5
2022-04-10,2022,DAL,vs,SAS,130,120,-500.0,400.0,225.5,-10.0,109.5
2022-04-10,2022,NYK,vs,TOR,105,94,-110.0,-110.0,214.0,0.0,104.5
2022-04-10,2022,POR,vs,UTA,80,111,1100.0,-2500.0,220.0,17.0,113.0
2022-04-10,2022,CHA,vs,WAS,124,108,-900.0,600.0,233.5,-12.5,114.5
2022-10-18,2023,GSW,vs,LAL,123,109,-310.0,260.0,223.5,-7.5,114.0
2022-10-18,2023,BOS,vs,PHI,126,117,-155.0,135.0,216.0,-3.0,107.0
2022-10-19,2023,SAS,vs,CHA,102,129,100.0,-120.0,221.5,1.0,108.5
2022-10-19,2023,MIA,vs,CHI,108,116,-300.0,250.0,216.0,-7.5,111.0
2022-10-19,2023,TOR,vs,CLE,108,105,-145.0,125.0,216.5,-2.5,105.5
2022-10-19,2023,PHX,vs,DAL,107,105,-180.0,160.0,218.0,-4.0,106.5
2022-10-19,2023,UTA,vs,DEN,123,102,220.0,-260.0,225.5,7.0,109.5
2022-10-19,2023,ATL,vs,HOU,117,107,-500.0,400.0,235.0,-10.5,113.5
2022-10-19,2023,BKN,vs,NOP,108,130,-150.0,130.0,232.5,-3.0,118.0
2022-10-19,2023,MEM,vs,NYK,115,112,-185.0,165.0,227.0,-4.5,110.0
2022-10-19,2023,MIN,vs,OKC,115,108,-650.0,475.0,226.5,-11.0,110.0
2022-10-19,2023,DET,vs,ORL,113,109,-175.0,155.0,216.5,-4.0,106.0
2022-10-19,2023,SAC,vs,POR,108,115,-160.0,140.0,230.0,-4.0,112.0
2022-10-19,2023,IND,vs,WAS,107,114,115.0,-135.0,229.0,2.5,111.5
2022-10-20,2023,LAL,vs,LAC,97,103,170.0,-190.0,227.0,5.0,115.5
2022-10-20,2023,PHI,vs,MIL,88,90,-175.0,155.0,224.5,-4.0,114.0
2022-10-21,2023,MIA,vs,BOS,104,111,115.0,-135.0,221.0,2.0,107.0
2022-10-21,2023,WAS,vs,CHI,102,100,-130.0,110.0,221.0,-2.0,112.0
2022-10-21,2023,GSW,vs,DEN,123,128,-230.0,195.0,229.5,-5.5,111.5
2022-10-21,2023,NYK,vs,DET,130,106,-265.0,225.0,221.0,-7.5,107.0
